[August 19, 2024 22:26:25 UTC] [DEBUG | main] Starting main function
[August 19, 2024 22:27:20 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:20 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106435.030459, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:20 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:21 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:21 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:21 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106435.030459, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:21 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:22 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:22 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:22 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106435.030459, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:22 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:23 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:23 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:23 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106435.030459, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:23 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:24 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:24 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:24 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106435.030459, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:24 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=460 sensor_id=0
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor 0 data: {'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=518 sensor_id=1
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_1 is not calibrated
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor 1 data: {'percentage': None, 'last_updated_at': 1724106445.1235087, 'value': '518', 'sensor_id': '1'}
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=385 sensor_id=2
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_2 is not calibrated
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor 2 data: {'percentage': None, 'last_updated_at': 1724106445.2294607, 'value': '385', 'sensor_id': '2'}
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=445 sensor_id=3
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_3 is not calibrated
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor 3 data: {'percentage': None, 'last_updated_at': 1724106445.3379493, 'value': '445', 'sensor_id': '3'}
[August 19, 2024 22:27:25 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:25 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:25 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:25 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=557 sensor_id=4
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_4 is not calibrated
[August 19, 2024 22:27:25 UTC] [DEBUG | sensor_hub_controller] Sensor 4 data: {'percentage': None, 'last_updated_at': 1724106445.4410546, 'value': '557', 'sensor_id': '4'}
[August 19, 2024 22:27:26 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:26 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:26 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:26 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:27 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:27 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:27 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:27 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:28 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:28 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:28 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:28 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:29 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:29 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:29 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:29 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:30 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:30 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:30 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:30 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:31 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:31 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:31 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:31 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:32 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:32 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:32 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:32 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:33 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:33 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:33 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:33 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:34 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:34 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:34 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 100.0, 'last_updated_at': 1724106445.0175164, 'value': '460', 'sensor_id': '0'}
[August 19, 2024 22:27:34 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 100.0%
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=517 sensor_id=0
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor 0 data: {'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=518 sensor_id=1
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_1 is not calibrated
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor 1 data: {'percentage': None, 'last_updated_at': 1724106455.1144552, 'value': '518', 'sensor_id': '1'}
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=421 sensor_id=2
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_2 is not calibrated
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor 2 data: {'percentage': None, 'last_updated_at': 1724106455.21964, 'value': '421', 'sensor_id': '2'}
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=446 sensor_id=3
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_3 is not calibrated
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor 3 data: {'percentage': None, 'last_updated_at': 1724106455.3245308, 'value': '446', 'sensor_id': '3'}
[August 19, 2024 22:27:35 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:35 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:35 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:35 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=558 sensor_id=4
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_4 is not calibrated
[August 19, 2024 22:27:35 UTC] [DEBUG | sensor_hub_controller] Sensor 4 data: {'percentage': None, 'last_updated_at': 1724106455.4319494, 'value': '558', 'sensor_id': '4'}
[August 19, 2024 22:27:36 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:36 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:36 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:36 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:37 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:37 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:37 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:37 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:38 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:38 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:38 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:38 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:39 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:39 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:39 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:39 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:40 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:40 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:40 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:40 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:41 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:41 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:41 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:41 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:42 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:42 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:42 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:42 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:43 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:43 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:43 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:43 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:44 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:44 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:44 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 0.0, 'last_updated_at': 1724106455.006517, 'value': '517', 'sensor_id': '0'}
[August 19, 2024 22:27:44 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 0.0%
[August 19, 2024 22:27:44 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=489 sensor_id=0
[August 19, 2024 22:27:44 UTC] [DEBUG | sensor_hub_controller] Sensor 0 data: {'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=515 sensor_id=1
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_1 is not calibrated
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor 1 data: {'percentage': None, 'last_updated_at': 1724106465.1034977, 'value': '515', 'sensor_id': '1'}
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=380 sensor_id=2
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_2 is not calibrated
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor 2 data: {'percentage': None, 'last_updated_at': 1724106465.2088652, 'value': '380', 'sensor_id': '2'}
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=445 sensor_id=3
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_3 is not calibrated
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor 3 data: {'percentage': None, 'last_updated_at': 1724106465.3149061, 'value': '445', 'sensor_id': '3'}
[August 19, 2024 22:27:45 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:45 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=558 sensor_id=4
[August 19, 2024 22:27:45 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:45 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_4 is not calibrated
[August 19, 2024 22:27:45 UTC] [DEBUG | sensor_hub_controller] Sensor 4 data: {'percentage': None, 'last_updated_at': 1724106465.4251504, 'value': '558', 'sensor_id': '4'}
[August 19, 2024 22:27:46 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:46 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:46 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:46 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:47 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:47 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:47 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:47 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:48 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:48 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:48 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:48 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:49 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:49 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:49 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:49 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:50 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:50 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:50 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:50 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:51 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:51 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:51 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:51 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:52 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:52 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:52 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:52 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:53 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:53 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:53 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:53 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:54 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:54 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:54 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 43.9, 'last_updated_at': 1724106464.9945512, 'value': '489', 'sensor_id': '0'}
[August 19, 2024 22:27:54 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 43.9%
[August 19, 2024 22:27:54 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=488 sensor_id=0
[August 19, 2024 22:27:54 UTC] [DEBUG | sensor_hub_controller] Sensor 0 data: {'percentage': 46.34, 'last_updated_at': 1724106474.9850314, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=518 sensor_id=1
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_1 is not calibrated
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor 1 data: {'percentage': None, 'last_updated_at': 1724106475.0924082, 'value': '518', 'sensor_id': '1'}
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=391 sensor_id=2
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_2 is not calibrated
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor 2 data: {'percentage': None, 'last_updated_at': 1724106475.198936, 'value': '391', 'sensor_id': '2'}
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=445 sensor_id=3
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_3 is not calibrated
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor 3 data: {'percentage': None, 'last_updated_at': 1724106475.3063953, 'value': '445', 'sensor_id': '3'}
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Received data on topic: sensor/soil_moisture, payload: soil_moisture value=558 sensor_id=4
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor soil_moisture_4 is not calibrated
[August 19, 2024 22:27:55 UTC] [DEBUG | sensor_hub_controller] Sensor 4 data: {'percentage': None, 'last_updated_at': 1724106475.414498, 'value': '558', 'sensor_id': '4'}
[August 19, 2024 22:27:55 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:55 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:55 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106474.9850314, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:55 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:56 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:56 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:56 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106474.9850314, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:56 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:57 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
[August 19, 2024 22:27:57 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1
[August 19, 2024 22:27:57 UTC] [DEBUG | event_controller] Sensor data for plant plant_1: sensor_id=soil_moisture_0, sensor_data={'percentage': 46.34, 'last_updated_at': 1724106474.9850314, 'value': '488', 'sensor_id': '0'}
[August 19, 2024 22:27:57 UTC] [DEBUG | event_controller] Checking moisture level for plant plant_1: 46.34%
[August 19, 2024 22:27:58 UTC] [DEBUG | event_controller] Checking moisture levels for all plants
